timestamp_offset,vibration,bearing_temp,flow_rate,head_pressure,rpm,label
0.0,1.9896983603993308,67.99956459904662,0.8578837893334998,1.4661270584302224,751.8988134559471,anomaly
0.10008340283569642,2.6014367700411385,67.84354616603137,0.8471096968383117,1.438990180219058,749.4613815084138,anomaly
0.20016680567139283,1.996857206813976,67.99010936453917,0.8575500744636082,1.450706016796295,747.2716025990347,anomaly
0.3002502085070893,1.551463330323135,67.95735990208381,0.854369034727088,1.444248166237813,750.841245347616,anomaly
0.40033361134278567,1.9216482041604594,67.9666685801156,0.8541286080599746,1.4388063493407346,750.5472866747614,anomaly
0.5004170141784821,2.417038757263181,68.08350499165653,0.869901054096265,1.4583161932920095,749.4636677145103,anomaly
0.6005004170141786,1.8100909116308754,67.99497209958709,0.8787551651477962,1.4685772752342496,750.8986077611589,anomaly
0.700583819849875,1.4525223950344561,68.06578958379276,0.8794031516431942,1.4331103401849803,749.1498826647144,anomaly
0.8006672226855713,2.0331839746033236,67.97829391492515,0.8738001230715534,1.463141318247734,748.1256560159102,anomaly
0.9007506255212677,2.4112428144619096,67.9601662689581,0.8430566337729779,1.4518282418162958,747.0871591699165,anomaly
1.0008340283569641,1.9583041323956714,67.94976669064845,0.8516703375750867,1.4243189518292305,752.73971563375,anomaly
1.1009174311926606,1.5385198666555138,68.09185329995027,0.8334566744209092,1.4724955798747508,751.4868623176378,anomaly
1.2010008340283571,2.0113072838402997,67.94171871826924,0.844668676850456,1.4456758490784285,746.7451669732234,anomaly
1.3010842368640534,2.4701245974003685,68.03358118546609,0.8335935842312998,1.4464975985546344,747.3427943227575,anomaly
1.40116763969975,2.0157821715937656,68.06202466077244,0.8347556110404758,1.4478361306535492,750.5663025249745,anomaly
1.5012510425354462,1.6049362475863713,68.03006297378107,0.8355551370991676,1.4465922713626207,749.8938099613105,anomaly
1.6013344453711427,2.1559978423219928,67.98366473760126,0.8351871902803804,1.4499016564708165,750.5580224785126,anomaly
1.7014178482068392,2.656585029059111,68.01270748943153,0.8154888479034892,1.4459542421007576,752.3122940311288,anomaly
1.8015012510425354,2.1829495260563188,67.89800808576162,0.831156086828256,1.4448496368326997,749.0677524649496,anomaly
1.901584653878232,1.2515056356740886,68.04420359039295,0.8342983947779223,1.4407327910589327,750.608958218904,anomaly
2.0016680567139282,1.7465009620493799,67.99913522654413,0.8545893320609982,1.4387751967817355,749.9970044946016,anomaly
2.1017514595496247,2.6051458458594134,68.0616465878837,0.8514209381189023,1.4590663072991377,752.2849056774031,anomaly
2.2018348623853212,1.997829751786125,67.98204411449531,0.8510586670382604,1.4678016817239052,749.437012143989,anomaly
2.3019182652210177,1.5837689282269023,68.09466170459442,0.87854063655499,1.4506113590761769,750.4667258842017,anomaly
2.4020016680567142,2.0398950664035205,67.96644149116871,0.8591337819682061,1.4548820243485536,749.2154731696124,anomaly
2.5020850708924103,2.337793678590011,68.02901103611767,0.8649683966729821,1.4626843020724272,750.5212449857052,anomaly
2.602168473728107,1.859145923545898,68.00052903477712,0.8715091467767727,1.4447303609849147,750.9510354460876,anomaly
2.7022518765638033,1.6390652629773181,67.9866878638368,0.8758613415494584,1.4608099487738375,750.1422773663242,anomaly
2.8023352793995,2.2253019983796833,68.03102172644998,0.8576561434134512,1.4702351583658593,750.2682005064036,anomaly
2.9024186822351963,2.5199284635394297,68.03168179842064,0.8420793570132906,1.4494168039927455,750.9344212796775,anomaly
3.0025020850708923,1.743229244212046,68.05560180250522,0.8562520061100132,1.4483854295823515,748.9909480830837,anomaly
3.102585487906589,1.5103474540463393,68.08751782831582,0.8514411441815944,1.44674160581657,748.6716443528246,anomaly
3.2026688907422853,2.0745466753787047,68.10368025185852,0.8370909545752467,1.4345341508176233,748.5741432763313,anomaly
3.302752293577982,2.449563765199739,67.93698680165043,0.8253003383456647,1.4338069207009028,748.7414496508412,anomaly
3.4028356964136783,1.994821739561335,68.1002242439906,0.82707105385312,1.4439173829892928,749.5997735226674,anomaly
3.5029190992493744,1.5295993838666622,68.07036173354209,0.8407672397121795,1.4589545976601948,751.1135229101405,anomaly
3.603002502085071,1.991251617407444,68.05821366684165,0.8360853103780382,1.4531714905660744,750.8064150625153,anomaly
3.7030859049207674,2.2759359725564705,68.19087999415736,0.8234678923632048,1.4545048852439735,751.241362010119,anomaly
3.803169307756464,1.7379474264918222,68.05155456853744,0.8225287466774924,1.4482954232534637,751.2585541019523,anomaly
3.9032527105921604,1.6055818656478262,68.08112318058716,0.8446887544218227,1.46250550552171,750.8233530370936,anomaly
4.0033361134278564,2.126063654280649,68.1815044073573,0.8311309142132636,1.4740299280833749,750.289602141531,anomaly
4.103419516263553,2.441690876476989,68.05497945333389,0.8482052051183412,1.4357574373649815,752.5110636621214,anomaly
4.2035029190992494,1.6801878287675043,68.03638308649674,0.8790221759817494,1.4435876880566856,750.7658255619465,anomaly
4.3035863219349455,1.476681545144517,68.06514516879525,0.869297931857969,1.4389955289078424,751.2904798396607,anomaly
4.4036697247706424,2.1502481161273064,68.16050192343114,0.8729013619437738,1.4623012781936557,749.2004129751075,anomaly
4.5037531276063385,2.49532912717364,68.04038583836375,0.8683988036363961,1.4549389429785797,748.9812892523851,anomaly
4.6038365304420354,1.9430206525852118,68.10149056788532,0.894805556807073,1.4275054654405084,750.1909612801476,anomaly
4.7039199332777315,1.3835203299003966,68.13275596554742,0.8657317193266808,1.4446837788276055,751.2226563616252,anomaly
4.8040033361134284,2.2050940268040105,68.032725564066,0.858171471049025,1.4641974024854214,748.6602828594645,anomaly
4.9040867389491245,2.4842257193810973,68.02688381333382,0.8735737480887399,1.4705088954424168,748.2305304216303,anomaly
5.004170141784821,1.880837855387803,68.0436837525804,0.8356835514154259,1.4591844834585355,752.6337323900565,anomaly
5.1042535446205175,1.563419433309997,68.05296423147776,0.8543287447750566,1.4655685618405705,750.0482961516077,anomaly
5.204336947456214,2.1692761578109008,67.9698798417749,0.845549050401267,1.4353503193727066,749.935390512522,anomaly
5.3044203502919105,2.415737720994776,68.02892298256516,0.8186657328969198,1.461870101680918,748.838152594423,anomaly
5.404503753127607,1.8785521929915305,68.01464979116001,0.8266317834234167,1.4405224641645635,750.2152060090049,anomaly
5.504587155963303,1.4394220077448763,68.12244641315634,0.8093501617814465,1.448081541767916,748.0162169430225,anomaly
5.604670558799,2.256375346217818,67.9937441365839,0.8335171899719781,1.4605677036759397,752.1223282387803,anomaly
5.704753961634696,2.283960373451803,68.02313907766093,0.8425077909496939,1.450950962197071,747.5473968925421,anomaly
5.804837364470393,1.7047115466116733,68.06436705013378,0.8306967910045646,1.4493125337140451,748.2372599834074,anomaly
5.904920767306089,1.4776530791389735,68.09376458235384,0.829463406906336,1.4498293319651836,747.8366223630333,anomaly
6.005004170141785,2.082705840609323,68.04945622512302,0.8586861352979753,1.4262440319488436,751.1568625811565,anomaly
6.105087572977482,2.5026443783015813,68.05897961611976,0.8605439596896308,1.4623528364707632,749.0825382782347,anomaly
6.205170975813178,1.8093993174438685,67.98862280152106,0.8784849879507072,1.425961284479653,750.2836784886497,anomaly
6.305254378648875,1.4876578307381876,68.12863859060326,0.8787245924406627,1.445982903132327,750.2691663951548,anomaly
6.405337781484571,2.3419108773756623,68.0423541780545,0.8498479600517852,1.4570405859788989,751.4458646507856,anomaly
6.505421184320267,2.416541329303324,68.08821952323835,0.8592634378974341,1.4547995935279645,750.4137145254012,anomaly
6.605504587155964,1.7933007977529336,68.10629857576511,0.877624709374501,1.4475279362158648,746.8591669506188,anomaly
6.70558798999166,1.4846918775163904,68.06184119438726,0.8531234665730737,1.4416116337658058,749.5587806259713,anomaly
6.805671392827357,2.213784580992859,68.09785752021672,0.8704019536509601,1.4519084045665311,752.8493179207077,anomaly
6.905754795663053,2.4281061052125614,68.05661185499036,0.864732379774712,1.4381427764425585,748.6921347846734,anomaly
7.005838198498749,1.4464013122665975,68.03506384682153,0.8358163338895033,1.4460762868719774,749.5216058816362,anomaly
7.105921601334446,1.4593838350383967,68.12867008111341,0.8391916939280477,1.4340384694380826,749.7227334826439,anomaly
7.206005004170142,2.4132096852714415,68.0687477185375,0.8368248054795868,1.4479076005724365,749.3027647437018,anomaly
7.306088407005839,2.1992613383783106,68.17428022262743,0.8305008141442977,1.4571112144711817,748.6454591889687,anomaly
7.406171809841535,1.793565661632488,68.08360942011156,0.8336761025328003,1.4626815701313645,749.5429602287171,anomaly
7.506255212677231,1.5492054464054943,68.08870903894744,0.8172029904185583,1.4654712810326869,749.713752795817,anomaly
7.606338615512928,2.1788589196276784,68.05161662902492,0.8260541161683551,1.437306858808003,747.3046251947817,anomaly
7.706422018348624,2.470618001246258,68.11248573187781,0.8394953153559042,1.4537137330871612,749.0250427615017,anomaly
7.806505421184321,1.7175506723144711,68.1053965916527,0.8610591391587624,1.4484001759021867,749.4168845176898,anomaly
7.906588824020017,1.6839310591398444,68.13755500269197,0.8467534290360029,1.444800077876097,750.5962601610356,anomaly
8.006672226855713,2.388645550481179,68.11402676379166,0.8714499539139965,1.4573981752914498,750.6235936860359,anomaly
8.10675562969141,2.4193319593307785,68.16875256516606,0.8520936526066956,1.4473791616902483,748.952333039353,anomaly
8.206839032527107,1.6501133385727507,68.05291237730486,0.879671156583577,1.446340997169346,750.0822207847597,anomaly
8.306922435362802,1.8174625170189198,68.0712218987411,0.8634353580079478,1.4599114446959502,748.7794185788969,anomaly
